listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,facilities,facilities_1,facilities_2,facilities_3,facilities_4,facilities_888,facilities_other_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_888,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc
700019,2014-07-29 18:02:21,Patowmack Farm,"42461 Lovettsville Rd., Lovettsville, Virginia 20180",,,,,,,,,,,,,,,,,,,,,,-77.555873,39.278467,1/2 mile off Route 15 on left.,Flush toilets;,0,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700020,2014-07-31 18:00:36,"Lavender Hill Farm of Niles, MI LLC","1219 Morris Dr. (lower level, rear), Niles, Michigan 49120",,,,,,,,,,,,,,,,,,,,,,-86.301255,41.839746,"From U.S 12 and U.S. 31 interchange near Niles, Michigan, go north on U.S. 31 to exit 5 (Niles-Buchanan Rd.) and go right. Turn left at the first road (Morris Dr.). Go approximately 3/4 mile to 1219 Morris Dr.",Hand washing station(s);Picnic areas without tables;,1,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700021,2014-07-26 18:18:40,The Herb Cottage,"442 CR 233, Hallettsville, Texas 77964",,,,,,,,,,,,,,,,,,,,,,-96.927152,29.5629932,8 miles north of Hallettsvilleon Hwy 77 N. Take FM 532 W. and turn South on County Road 233.,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700022,2014-07-27 08:27:45,The Farm,"9050 Corkscrew Road, Estero, Florida 33928",,,,,,,,,,,,,,,,,,,,,,-81.804158,26.4303040,,Hand washing station(s);Picnic areas with tables;,1,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700023,2014-08-13 07:39:50,The Chile Woman,"1704 S. Weimer Rd., Bloomington, Indiana 47403",,,,,,,,,,,,,,,,,,,,,,-86.565445,39.1471130,,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700024,2014-07-28 18:57:40,The Back Acres Farm,"8335 240th Street, O\'Brien, Florida 32071",,,,,,,,,,,,,,,,,,,,,,-82.917384,30.0142258,,Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700025,2015-03-25 18:31:18,Templeton Valley Farms,"880 Climbing Tree Lane, Templeton, California 93465",,,,,,,,,,,,,,,,,,,,,,-120.64107,35.5744920,"Approximately 5 miles from downtown Templeton. Off Neal Spring Road at 880 Climbing Tree Lane, Templeton, CA",Picnic areas without tables;,0,0,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700026,2014-07-26 19:53:41,"Tag Along Alpacas, LLC","8139 Broadneck Road, Chestertown, Maryland 21620",,,,,,,,,,,,,,,,,,,,,,-76.125663,39.200861,"Tag Along Alpacas, LLC is located just outside of historic Chestertown, Maryland at 8139 Broadneck Road. Kent County is a scenic peninsula on Marylands Upper Eastern Shore of the Chesapeake Bay, less than a two-hour drive from Philadelphia, Washington D.C., Annapolis, Delaware and Northern Virginia. Quaint waterfront towns offer farms, beaches, kayaking, fishing charters, boating, sailing, museums, theaters, art galleries, brick sidewalk shopping, antiquing, farmers market, local seafood, Marylands second largest collection of 18th century structures and more.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700027,2014-07-27 08:06:07,Sunny Cedars Farm,"701 Singleton Lane, Sumter, South Carolina 29154",,,,,,,,,,,,,,,,,,,,,,-80.361804,33.8962570,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700028,2014-07-26 22:52:37,Sunny Branch Farm,"5285 E. State Rd. 45, Bloomington, Indiana 47408",,,,,,,,,,,,,,,,,,,,,,-86.468346,39.198114,2.8 miles east of 10th and the bypass.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Barter;Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;We\'re open to trading with other farmers/gardeners.;,1,0,1,1,1,1,0,1,,We\'re open to trading with other farmers/gardeners.,,0,0,0,0,,
700029,2014-07-27 14:02:50,Stryker Farm,"3045 Mountain Road, Saylorsburg, Pennsylvania 18353",,,,,,,,,,,,,,,,,,,,,,-75.328785,40.8608203,,Picnic areas without tables;Picnic areas with tables;,0,0,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700030,2014-09-25 12:11:18,Straight River Farm,"3733 220th St E, Faribault, Minnesota 55021",,,,,,,,,,,,,,,,,,,,,,-93.228507,44.268815,,Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700031,2015-03-23 14:28:26,Stokoe Farms,"656 South Road, Scottsville, New York 14546",,,,,,,,,,,,,,,,,,,,,,-77.773829,42.992039,Just 20 minutes from Rochester. Visit our website for directions.,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700032,2014-07-29 01:37:00,Steamboat Junction Farm Stand,"6644 Sexton Dr NW, Olympia, Washington 98502",,,,,,,,,,,,,,,,,,,,,,-123.02194,47.080427,"Only 500 ft off the 101 - Steamboat Island Rd Exit, on the left as you approach Steamboat Island Road.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700033,2014-08-13 11:51:51,StandingStone Farm/Flatland Alpacas,"285 Sam Chikan Rd, Griswold, Connecticut 06351",,,,,,,,,,,,,,,,,,,,,,-71.941041,41.5576601,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700034,2014-07-29 09:58:58,SleepyGoat Cheese LLC,"7215 Allison Road, Pelham, North Carolina 27311",,,,,,,,,,,,,,,,,,,,,,-79.410770,36.4586870,,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;PayPal;PayPal;,0,0,1,1,0,1,1,1,PayPal,PayPal,,0,0,0,0,,
700035,2014-07-27 01:09:44,Simple Gifts Farm,"2589 Grimm Rd., Addy, Washington 99101",,,,,,,,,,,,,,,,,,,,,,-118.01312,48.296863,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700036,2014-08-13 18:18:44,Simmons Farm,"170 Simmons Road, McMurray, Pennsylvania 15317",,,,,,,,,,,,,,,,,,,,,,-80.083087,40.2682,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700037,2014-07-26 20:13:04,Shelterbelt Farm,"200 Creamery Road, Brooktondale, New York 14817",,,,,,,,,,,,,,,,,,,,,,-76.352390,42.380125,1 mile from Rte 79 in Slaterville Springs.,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700038,2014-07-27 21:25:30,Shaw Orchards,"5594 Norrisville Rd, White Hall, Maryland 21161",,,,,,,,,,,,,,,,,,,,,,-76.547311,39.721081,Located at the intersection of Maryland route 23 and Pennsylvania route 24,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,SNAP;,0,1,0,0,,
700039,2014-07-27 07:17:37,Shady Side Farm,"13275 Blair Street, Holland, Michigan 49424",,,,,,,,,,,,,,,,,,,,,,-86.111787,42.892902,3/4 mile east of US-31 on Blair Street.,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700040,2014-09-03 10:31:44,Seven Oaks Lavender Farm,"8769 Old Dumfries Rd., Catlett, Virginia 20119",,,,,,,,,,,,,,,,,,,,,,-77.662374,38.6778300,"We\'re really an easy drive from the greater DC metro, Fredericksburg, or from Central VA.   Please note that Google Maps from D.C. and suburbs area sends you in a round about way that is nonsensical!!!  If you are coming out via Rt. 29 South...stay on it until you take a left on Rt. 605 \""Dumfries Road\"".  Then take a right on Greenwich Road and go almost two miles at which point it will turn into Old Dumfries Road as you bear left on a curve and driveway will be 100 yards beyond on left.  If you are coming via Rt. 28 South then turn right at the light at Catlett onto our road and proceed two miles and driveway will be on the right.  (Address:  8769 Old Dumfries Road, Catlett, VA  20119)",Hand washing station(s);Picnic areas with tables;,1,0,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700041,2018-03-07 13:31:10,Schacht Farm Market,"5950 Shannon Rd, Canal Winchester, Ohio 43110",,,,,,,,,,,,,,,,,,,,,,-82.831925,39.893120,Between Brice and Gender Rds.  2 miles South of I 70 or 1.5 miles north of SR 33.,Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;USDA Senior Farmers Market Nutrition Vouchers;,0,0,1,1,0,1,0,1,,USDA Senior Farmers Market Nutrition Vouchers,SNAP;,0,1,0,0,,
700042,2015-03-23 20:54:06,Sampson Family Farm,"17790 96th St., Live Oak, Florida 32060",,,,,,,,,,,,,,,,,,,,,,-83.117329,30.275264,"farm visits by appointment only, please call for directions",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;credit card and echecks via Paypal;credit card and echecks via Paypal;,0,0,1,1,0,1,1,1,credit card and echecks via Paypal,credit card and echecks via Paypal,,0,0,0,0,,
700043,2014-07-28 10:35:18,Saddle Ridge Farm,"10208 Jamesons Mill Road, Culpeper, Virginia 22701",,,,,,,,,,,,,,,,,,,,,,-77.965583,38.563358,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;PayPal;PayPal;,0,0,1,1,0,1,1,1,PayPal,PayPal,,0,0,0,0,,
700044,2015-03-25 11:37:07,Rosalie Pecans,"63 Rosalie Road, Alexandria, Louisiana 71302",,,,,,,,,,,,,,,,,,,,,,-92.414811,31.203029,Just off Old Baton Rouge Highway south of Alexandria; two blocks south of Foxfire Subdivision; most GPS devices find us just fine!,Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700045,2014-07-26 19:00:53,"Root Down Acres, LLC","3336 Columbus Rd., Springfield, Ohio 45503",,,,,,,,,,,,,,,,,,,,,,-83.748269,39.939077,"Root Down Acres, LLC is conveniently located outside the city of Springfield, Ohio, just minutes from Interstate 70 and Buck Creek State Park and less than an hour from both Dayton and Columbus. We are located on the northeast corner of Columbus Road and Croft Road and you cant miss our big red barn!",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700046,2014-07-27 07:34:32,Rocky Point Farm,"130 Rocky Point Ave., Warwick, Rhode Island 2889",,,,,,,,,,,,,,,,,,,,,,-71.375285,41.688845,"Take rt 117 to Warwick Neck Ave., go left on Rocky Point Ave to the Open sign by the farm gate.",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700047,2014-07-27 12:04:29,Rocky Meadow Farm,"201 Udall Road, Francestown, New Hampshire 03043",,,,,,,,,,,,,,,,,,,,,,-71.844788,42.978013,,Flush toilets;Picnic areas without tables;,0,1,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700048,2014-09-16 15:02:50,Robin Farms,"317 Houston Richard Road, Church Point, Louisiana 70525",,,,,,,,,,,,,,,,,,,,,,-92.198282,30.4823000,One-half a mile from hwy 358.,Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700049,2014-07-30 17:52:42,River's Blessings LLC,"90322 Highway 42S, Coquille, Oregon 97423",,,,,,,,,,,,,,,,,,,,,,-124.32996,43.1278609,"Just east of 4 mile marker on 42S, near Bandon.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700050,2014-07-27 22:17:06,River Oak Farm,"173 Woodson Rd., Lowesville, Virginia 22967",,,,,,,,,,,,,,,,,,,,,,-79.066900,37.723022,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700051,2014-07-26 22:26:17,Richmond Acres,"10131 S Edison Place, Terre Haute, Indiana 47802",,,,,,,,,,,,,,,,,,,,,,-87.469610,39.343476,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700052,2014-09-16 15:41:45,Reyer Farms,"1098 County Line Rd, Lena, Mississippi 39094",,,,,,,,,,,,,,,,,,,,,,-89.558339,32.5705997,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,0,0,0,0,,
700053,2014-07-28 09:49:53,Remick Country Doctor Museum and Farm,"58 Cleveland Hill Rd, Tamworth, New Hampshire 03886",,,,,,,,,,,,,,,,,,,,,,-71.268301,43.8584337,Just past The Barnstormers Theatre in Tamworth Village!,Hand washing station(s);Flush toilets;Picnic areas without tables;Picnic areas with tables;,1,1,1,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700054,2014-07-31 06:13:11,Reeves Farms,"1220 W. Genesee Road, Baldwinsville, New York 13027",,,,,,,,,,,,,,,,,,,,,,-76.415148,43.165342,4 miles west of Baldwinsville on Rte 370 (West Genesee Road),Hand washing station(s);Flush toilets;,1,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;,0,0,1,0,0,0,0,0,,,,0,0,0,0,,
700055,2015-03-23 13:01:03,Red Canoe Farms,"28405 W. Highway 53, Hauser, Idaho 83854",,,,,,,,,,,,,,,,,,,,,,-117.03614,47.739601,,Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700056,2014-09-16 12:51:12,Rainfield Farm,"8531 N 650 E, New Carlisle, Indiana 46552",,,,,,,,,,,,,,,,,,,,,,-86.565215,41.732297,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700057,2014-08-01 21:20:11,Purity Seeds,"41247 178th St, Raymond, South Dakota 57258",,,,,,,,,,,,,,,,,,,,,,-97.964041,44.828767,"10 miles west of Clark, SD, 6 miles south, 1/2 mile west",Flush toilets;,0,1,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700058,2014-08-07 08:11:58,Puffenbargers Sugar Orchard,"17 Maple Syrup Lane, Blue Grass, Virginia 24413",,,,,,,,,,,,,,,,,,,,,,-79.557554,38.459176,"Travel about 4 miles on Rt. 250 West of Monterey, VA. Turn right on Maple Sugar Rd. Go about 3 miles and we are located on the right.",Hand washing station(s);,1,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700059,2015-03-23 15:05:43,Possum Tail Farm,"1771 Oak Grove Rd, Terra Alta, West Virginia 26764",,,,,,,,,,,,,,,,,,,,,,-79.514470,39.4845137,"From Rt 7 in Terra Alta Turn between the two banks onto Toy Street/ County Hwy42.  Keep left at Terra Alta Lake Rd.  Keep Left at Cranesville Rd/ County Hwy 47 (1.5 miles from Rt 7).  Continue for 1.7 more miles, the farm is on the left.  The last mile of the road is unpaved.  Look for the white farmhouse with blue roof.  Smile!  You are here!",Flush toilets;Picnic areas with tables;,0,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700060,2014-07-28 00:10:27,"Polecat Pines Mushroom Farm, LLC","6167 Winchell Rd., Hiram, Ohio 44234",,,,,,,,,,,,,,,,,,,,,,-81.169391,41.343496,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700061,2014-08-21 16:29:45,PlayHaven Farm LLC,"3194 Oakwood Dr., Napoleon, Missouri 64074",,,,,,,,,,,,,,,,,,,,,,-94.048516,39.0615522,"About 5 miles north of I-70, just an 1/8 of a mile east of Hwy. D on Oakwood Dr.",Hand washing station(s);Flush toilets;Picnic areas with tables;,1,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700062,2014-08-13 11:30:31,Piggott's Farm Market & Bakery,"3824 E. Napier Ave., Benton Harbor, Michigan 49022",,,,,,,,,,,,,,,,,,,,,,-86.365637,42.0906298,"From I-94:  Take exit 30, head east for 2.5 miles and Piggott\'s will be on the right just past the bridge of US-31.From US-31: Take exit 23, turn right, Piggott\'s is 1/4 miles on your right.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Debit card/Credit card;,0,0,1,0,0,1,0,0,,,,0,0,0,0,,
700063,2014-07-27 11:02:29,Wind Ridge Farm,"3511 Hwy F, New Melle, Missouri 63365",,,,,,,,,,,,,,,,,,,,,,-90.878906,38.708905,"On Highway F, .2 mile south of Highway D in the city of New Melle.",,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700064,2014-07-27 12:44:41,Phillips Orchards & Cider Mill,"1174 W Gratiot County Line Rd, Saint Johns, Michigan 48879",,,,,,,,,,,,,,,,,,,,,,-84.622316,43.117405,"3 miles west of US-127, take Maple Rapids Rd west of US-127 to Grove Rd, turn north 3/4 mile to Gratiot County Line Rd, then left 1/4 mile, we are on the right",Flush toilets;Picnic areas with tables;,0,1,0,1,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700065,2014-08-07 09:54:35,"Persimmony Snickets, LLC.","102 Palm Beach St, Lake Placid, Florida 33852",,,,,,,,,,,,,,,,,,,,,,-81.315715,27.2238330,"Located close to Hwy 27 and Hwy 70 Intersection, just South of Lake Placid, FL.",Hand washing station(s);Flush toilets;Picnic areas without tables;,1,1,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
700066,2015-03-26 15:16:34,Walpole Valley Farms,"663 Wentworth Road, Walpole, New Hampshire 03608",,,,,,,,,,,,,,,,,,,,,,-72.425371,43.032428,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700067,2014-07-30 09:23:24,BRASS RING BEEF,"2883 Wilder Road, Metamora, Michigan 48083",,,,,,,,,,,,,,,,,,,,,,-83.241356,42.9761288,,,0,0,0,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;,0,0,1,1,0,0,0,0,,,,0,0,0,0,,
700068,2014-07-28 11:48:37,Willow Oak Flower & Herb Farm,"8109 Telegraph Rd, Severn, Maryland 21144",,,,,,,,,,,,,,,,,,,,,,-76.691217,39.112864,"directly off of 170 or Telegraph Rd, 5 miles south of bwi airport",Flush toilets;Picnic areas without tables;,0,1,1,0,0,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,Cash;Personal Checks;Debit card/Credit card;,0,0,1,1,0,1,0,0,,,,0,0,0,0,,
