listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,establish_year,legal_status,listing_desc,location_x,location_y,location_desc,season_month_start,season_month_end,season_month,season_month_1,season_month_2,season_month_3,season_month_4,season_month_5,season_month_6,season_month_7,season_month_8,season_month_9,season_month_10,season_month_11,season_month_12,products,products_1,products_2,products_3,products_5,products_6,products_8,products_9,products_10,products_11,products_12,products_13,products_14,products_15,products_16,products_17,products_18,products_19,products_21,products_22,products_23,products_25,products_26,products_27,products_28,products_29,products_30,products_888,products_otherdesc,productslocality_fruits,productslocality_vegetables,productslocality_bakedgoods,productslocality_canfood,productslocality_coffee,productslocality_flowers,productslocality_dairyproducts,productslocality_beans,productslocality_eggs,productslocality_seafood,productslocality_herbs,productslocality_grains,productslocality_greenproducts,productslocality_honey,productslocality_juices,productslocality_mapleproducts,productslocality_mushrooms,productslocality_nuts,productslocality_petfood,productslocality_meat,productslocality_redmeat,productslocality_soap,productslocality_tofu,productslocality_trees,productslocality_wildproducts,productslocality_wine,productslocality_other,service_procurement,service_procurement_1,service_procurement_2,service_procurement_888,service_procurement_other_desc,service_opservice,service_opservice_1,service_opservice_2,service_opservice_3,service_opservice_4,service_opservice_5,service_opservice_6,service_opservice_7,service_opservice_8,service_opservice_9,service_opservice_10,service_opservice_11,service_opservice_12,service_opservice_13,service_opservice_11_desc,service_opservice_12_desc,service_opservice_13_desc,service_producer,service_producer_1,service_producer_2,service_producer_3,service_producer_4,service_producer_5,service_producer_6,service_producer_7,service_producer_8,service_producer_9,service_producer_10,service_producer_11,service_producer_12,service_producer_10_desc,service_producer_11_desc,service_producer_12_desc,service_community,service_community_1,service_community_5,service_community_6,service_community_7,service_community_8,service_community_9,service_community_10,service_community_11,service_community_12,service_community_13,service_community_14,service_community_15,service_community_16,service_community_14_desc,service_community_15_desc,service_community_16_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_15,specialproductionmethods_16,specialproductionmethods_888,specialproductionmethods_other_desc,specialproductionmethods_gap_certify_entity,saleschannel_wholesale,saleschannel_wholesale_1,saleschannel_wholesale_2,saleschannel_wholesale_3,saleschannel_wholesale_4,saleschannel_wholesale_5,saleschannel_wholesale_6,saleschannel_wholesale_7,saleschannel_wholesale_8,saleschannel_wholesale_9,saleschannel_wholesale_10,saleschannel_wholesale_11,saleschannel_wholesale_12,saleschannel_wholesale_13,saleschannel_wholesale_14,saleschannel_wholesale_15,saleschannel_wholesale_16,saleschannel_wholesale_17,saleschannel_wholesale_15_desc,saleschannel_wholesale_16_desc,saleschannel_wholesale_17_desc,saleschannel_retail,saleschannel_retail_1,saleschannel_retail_2,saleschannel_retail_3,saleschannel_retail_4,saleschannel_retail_5,saleschannel_retail_6,saleschannel_retail_7,saleschannel_retail_8,saleschannel_retail_9,saleschannel_retail_10,saleschannel_retail_8_desc,saleschannel_retail_9_desc,saleschannel_retail_10_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc
500058,2014-08-26 22:29:15,Nebraska Food Cooperative,", Omaha, Nebraska",,,,,,,,,,,,,,,,,,,,,2006,Producer-Consumer Cooperative;,,-95.934503,41.2565369,"NFC is a year-round, ON-LINE farmers market that has statewide customers and producers.There is no physical location, but we have over 26 drop points throughout the eastern third of Nebraska.",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Wild harvested forest products;,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Distribution;,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Food safety/GAP Training;Transportation services;,1,1,0,1,0,0,1,0,1,0,0,0,,,,Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;Offer drop points close to consumer's homes.;,0,0,0,0,0,0,0,1,1,1,1,0,0,Offer drop points close to consumer's homes.,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Large supermarkets/supercenters;Small independent grocery stores;Restaurants;Caterers/bakeries;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500059,2015-04-14 17:15:09,Northwest Farm Fresh,", Chewelah & Spokane, Washington",,,,,,,,,,,,,,,,,,,,,2012,LLC;,,-117.71552,48.276287,Northwest Farm Fresh is an online farmers market where customers order online during the week and pick up their order on Tuesdays at either the American Legion Hall in Chewelah or at Lasagna's On Ya restaurant in Spokane.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Eggs;Herbs;Grains/flour;Green household products;Honey;Nuts;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,,Exclusively local;,,Exclusively local;,Exclusively local;,Exclusively local;,,,,,,Sell on a consignment basis;,0,1,0,,Aggregation;Distribution;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500060,2014-08-29 09:40:15,Vermont Food Venture Center,"140 Junction Road, Hardwick, Vermont 05826",,,,,,,,,,,,,,,,,,,,,2011,Non-Profit;,,-72.376005,44.5142393,Junction Road goes between Aubuchon Hardware and Union Bank. VT Food Venture Center is located behind Aubuchon's.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Dairy products;Juices/non-alcoholic ciders;Maple products;Nuts;,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Frozen fruits and vegetables,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,,Exclusively local;,,,,,,,,Exclusively non-local;,Exclusively local;,,Exclusively non-local;,,,,,,,,,,"Take ownership of the product;We take ownership of produce, minimally process into fresh cut or frozen, and resell products to our customers;",1,0,1,"We take ownership of produce, minimally process into fresh cut or frozen, and resell products to our customers","Aggregation;Brokering;Shared use kitchen;Packaging/Repackaging;Product storage;Canning;Freezing;Cutting;Farmer resources, business planning technical assistance;",1,0,0,1,1,1,1,1,1,1,1,0,0,"Farmer resources, business planning technical assistance",,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Paid consulting;Food safety/GAP Training;,1,1,0,1,1,1,1,0,0,0,0,0,,,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,1,0,0,0,0,1,1,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Distributors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;",1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,,,,On-line store;CSA shares;Farmers markets;Farm stands;to schools and institutions;,0,1,0,1,1,0,1,1,0,0,to schools and institutions,,,,,,,,,,,,,,,0,0,0,0,,
500061,2014-09-01 14:24:19,Braga Organic Farms Inc,"10668 ROAD 26 1/2, MADERA, California 93637",,,,,,,,,,,,,,,,,,,,,2008,C Corp;,,-120.06537,36.9051594,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Canned or preserved fruits/vegetables;Nuts;,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,Exclusively non-local;,,,,,,,,,,,,,,Exclusively non-local;,,,,,,,,,,Take ownership of the product;,1,0,0,,Production;Packaging/Repackaging;,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;,1,1,1,0,0,0,0,0,0,0,0,0,,,,Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Small independent grocery stores;Food retail cooperatives;Distributors;Food processors;,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,,,Buying clubs;On-line store;,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500062,2014-09-03 23:41:11,New Root's Fresh Stop Project,"4509 W. Market Street, Louisville/Jefferson County metro government (balance), Kentucky 40212",,,,,,,,,,,,,,,,,,,,,2009,Non-Profit;,,-85.822565,38.2646421,This is the New Roots office. Our food hubs are scattered around the City. Please see exact locations on our website www.newrootsproduce.org.,2021-05,2021-12,May to December,0,0,0,0,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Eggs;Herbs;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,,,Exclusively local;,,Exclusively local;,,,,,,,,,Exclusively local;,Exclusively local;,,,,,,,"Shareholders pre order and pay farmers upon delivery to the Freshs Stop site. No \""profit\"" for the food hub (we are a nonprofit organization);",0,0,1,"Shareholders pre order and pay farmers upon delivery to the Freshs Stop site. No \""profit\"" for the food hub (we are a nonprofit organization)",Aggregation;Distribution;Brokering;,1,0,1,1,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;,1,0,0,0,0,0,0,0,0,0,0,0,,,,Nutrition/cooking education;Meal preparation;Health screenings;Transportation services for customers;Subsidized farm shares;Education programs for institutions;Community awareness programs;,0,1,1,1,1,0,1,1,1,0,0,0,0,,,,"Non-Certified, but Practicing Organic;Good Agricultural Practices (GAP)-Certified;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,,Non-USDA certifying entity;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Buying clubs;CSA shares;,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500063,2014-09-05 11:18:36,"Four Hills Farms, LLC","2471 Kirkwood Road, Salvisa, Kentucky 40372",,,,,,,,,,,,,,,,,,,,,2005,LLC;,,-84.930941,37.8947304,"Mile marker 1, Kirkwood Road",2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Red/other non-poultry meat and products;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"lamb - USDA inspected, fresh, vacuum packed",,,,,,,,,,,,,,,,,,,,,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,"Aggregation;Production;Distribution;Packaging/Repackaging;Freezing;Cutting;processing to USDA inspected vacuum packed, fresh or frozen meat;",1,1,1,0,0,1,0,0,1,1,1,0,0,"processing to USDA inspected vacuum packed, fresh or frozen meat",,,Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Transportation services;,0,1,1,1,0,0,0,0,1,0,0,0,,,,"Paid employment opportunities for youth;Nutrition/cooking education;partisipate in farm conferences & workshops, industry trade groups;mentor new sheep producers;",1,1,0,0,0,0,0,0,0,0,1,1,0,"partisipate in farm conferences & workshops, industry trade groups",mentor new sheep producers,,No antibiotics;Pasture-raised/free-range animals;,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,Large supermarkets/supercenters;Small independent grocery stores;Food retail cooperatives;Restaurants;Distributors;,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,"freezer lamb, whole and by the cut. Sales at the farm;",0,0,0,0,0,0,0,1,0,0,"freezer lamb, whole and by the cut. Sales at the farm",,,,,,,,,,,,,,,0,0,0,0,,
500064,2015-03-19 12:44:15,Seattle Tilth Produce,"5131 S. Director St, Seattle, Washington 98118",,,,,,,,,,,,,,,,,,,,,2013,Non-Profit;,,-122.26863,47.5216167,,2021-04,2021-11,April to November,0,0,0,1,1,1,1,1,1,1,1,0,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Dairy products;Dry beans;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;Red/other non-poultry meat and products;Wild harvested forest products;,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,,Exclusively local;,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,Exclusively local;,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,Exclusively local;,,,,Exclusively local;,,,Sell on a consignment basis;,0,1,0,,Aggregation;Production;Distribution;Brokering;Packaging/Repackaging;Product storage;,1,1,1,1,0,1,1,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Demonstration/Incubator farm;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,1,1,1,0,1,0,1,0,0,0,,,,Paid employment opportunities for youth;Nutrition/cooking education;Subsidized farm shares;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,1,1,0,0,0,0,1,1,1,1,0,0,0,,,,"Non-Certified, but Practicing Organic;Pasture-raised/free-range animals;",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Small independent grocery stores;Food retail cooperatives;Restaurants;Caterers/bakeries;Food processors;,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,CSA shares;Farmers markets;Mobile retail units/food trucks;Farm stands;,0,0,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,WIC;SNAP;,1,1,0,0,,
500065,2014-09-08 22:44:19,LINC Foods,"1234 E. Front Ave, Spokane, Washington 99202",,,,,,,,,,,,,,,,,,,,,2014,,,-117.39125,47.6600366,Co-located with the 2nd Harvest Food Bank.,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Dairy products;Dry beans;Eggs;Grains/flour;Honey;Poultry/fowl meat and products;Red/other non-poultry meat and products;,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,,,,Exclusively local;,Exclusively local;,Exclusively local;,,,Exclusively local;,,Exclusively local;,,,,,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;Brokering;Packaging/Repackaging;Product storage;Cutting;,1,0,1,1,0,1,1,0,0,1,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Business management services/guidance;Food safety/GAP Training;Liability insurance;,1,1,0,0,1,0,1,1,0,0,0,0,,,,Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,"Non-Certified, but Practicing Organic;No antibiotics;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,Small independent grocery stores;Restaurants;Caterers/bakeries;Distributors;K-12 school food service;Colleges/Universities;Senior care facilities;,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500066,2014-09-10 17:27:24,Bring It Food Hub,"694 Madison Avenue, Memphis, Tennessee 38103",,,,,,,,,,,,,,,,,,,,,2013,,,-90.037876,35.1413216,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Grains/flour;Honey;Mushrooms;Poultry/fowl meat and products;,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,Exclusively local;,Exclusively local;,,Exclusively local;,,,,,Exclusively local;,,Exclusively local;,Exclusively local;,,Exclusively local;,,,Exclusively local;,,,Exclusively local;,,,,,,,,Take ownership of the product;,1,0,0,,Aggregation;Distribution;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Marketing/promotional services;Transportation services;,1,0,0,0,0,0,0,0,1,0,0,0,,,,Community awareness programs;Food donations to local food pantries/banks;,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,Restaurants;,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,On-line store;CSA shares;,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500067,2014-09-13 09:36:50,small valley milling,"917 small valley road, Halifax, Pennsylvania 17032",,,,,,,,,,,,,,,,,,,,,2005,,,-76.806746,40.496213,3 miles south of elizabethville on rte225 left on mountain house road to stop sign then right on small valley road  first place on the left,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Grains/flour;,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,Exclusively non-local;,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Production;Distribution;Brokering;Packaging/Repackaging;,0,1,1,1,0,1,0,0,0,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;,1,1,0,1,0,0,0,0,0,0,0,0,,,,Education programs for institutions;Community awareness programs;,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;Certified ""Naturally Grown"";Pasture-raised/free-range animals;",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,,,Buying clubs;On-line store;Food hub's own retail storefront;,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
500068,2014-09-18 13:21:47,"American Mussel Harvesters, Inc.","165 Tidal Drive, North Kingstown, Rhode Island 02852",,,,,,,,,,,,,,,,,,,,,1986,S Corp;,,-71.410561,41.6182,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fish/seafood;,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,Exclusively non-local;,,,,,,,,,,,,,,,,,,Take ownership of the product;,1,0,0,,Distribution;Packaging/Repackaging;,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,HACCP;,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,HACCP,,"Large supermarkets/supercenters;Small independent grocery stores;Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Colleges/Universities;",1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,,,,On-line store;Farmers markets;At our wholesale building;,0,1,0,0,1,0,0,1,0,0,At our wholesale building,,,,,,,,,,,,,,,0,0,0,0,,
500069,2014-09-27 22:04:50,iskashitaa refugee network,", Tucson, Arizona 85719",,,,,,,,,,,,,,,,,,,,,2003,Non-Profit;,,-110.94470,32.2546522,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Canned or preserved fruits/vegetables;Herbs;Juices/non-alcoholic ciders;Nuts;,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,Exclusively local;,,,Exclusively local;,,,,,,,Exclusively local;,,,,Exclusively local;,,,Exclusively local;,,,,,,,,,,we are a gleaning and harvesting network;,0,0,1,we are a gleaning and harvesting network,Distribution;Canning;,0,0,1,0,0,0,0,1,0,0,0,0,0,,,,Transportation services;managing a cooperative table at farmers market for small producers;,0,0,0,0,0,0,0,0,1,1,0,0,managing a cooperative table at farmers market for small producers,,,Nutrition/cooking education;Transportation services for customers;Education programs for institutions;Community awareness programs;Food donations to local food pantries/banks;,0,1,0,0,1,0,0,1,1,1,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Food hub's own retail storefront;Farmers markets;free distribution network;,0,0,1,0,1,0,0,1,0,0,free distribution network,,,,,,,,,,,,,,SNAP;,0,1,0,0,,
500070,2014-09-30 19:48:54,Goodwin's Organic Foods & Drinks,"191 W. Big Spring Road, Riverside, California 92507",,,,,,,,,,,,,,,,,,,,,2008,C Corp;,,-117.31541,33.9759616,Next to UCR,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh fruits;Fresh vegetables;Baked goods;Canned or preserved fruits/vegetables;Coffee/tea;Cut flowers;Dairy products;Dry beans;Eggs;Fish/seafood;Herbs;Grains/flour;Green household products;Honey;Juices/non-alcoholic ciders;Maple products;Mushrooms;Nuts;Pet food;Poultry/fowl meat and products;Red/other non-poultry meat and products;Soap/body care products;Tofu/non-animal protein;Wild harvested forest products;,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,we only offer Certified Organic products,Exclusively non-local;,Exclusively non-local;,Exclusively local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,Exclusively non-local;,,Exclusively non-local;,,,Take ownership of the product;,1,0,0,,Aggregation;Production;Distribution;Brokering;Shared use kitchen;Packaging/Repackaging;Product storage;,1,1,1,1,1,1,1,0,0,0,0,0,0,,,,Branding/labeling products;Business management services/guidance;,0,1,0,0,1,0,0,0,0,0,0,0,,,,Paid employment opportunities for youth;Nutrition/cooking education;Meal preparation;Health screenings;Operating a mobile market;Subsidized farm shares;Education programs for institutions;Community awareness programs;,1,1,1,1,0,1,1,1,1,0,0,0,0,,,,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"Corner stores, bodegas;Food retail cooperatives;Restaurants;Caterers/bakeries;Distributors;Food processors;Pre-K food service;K-12 school food service;Colleges/Universities;Hospitals;Senior care facilities;Government/corporate cafeterias;neighborhood communities;",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,neighborhood communities,,,Buying clubs;On-line store;Food hub's own retail storefront;CSA shares;Farmers markets;Mobile retail units/food trucks;Farm stands;colleges;,1,1,1,1,1,1,1,1,0,0,colleges,,,,,,,,,,,,,,,0,0,0,0,,
500071,2014-10-01 19:29:52,Woodstock Sustainable Farms,"211 Pulpit Rock Road, woodstock, Connecticut 06281",,,,,,,,,,,,,,,,,,,,,2014,LLC;,,-72.002300,41.9539731,,2021-01,2021-12,Year-round,1,1,1,1,1,1,1,1,1,1,1,1,Fresh vegetables;Canned or preserved fruits/vegetables;Eggs;Herbs;Poultry/fowl meat and products;Red/other non-poultry meat and products;,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,Exclusively non-local;,,Exclusively non-local;,,,,,Exclusively local;,,Exclusively non-local;,,,,,,,,,Exclusively local;,Exclusively local;,,,,,,,Take ownership of the product;,1,0,0,,Distribution;Product storage;Canning;Freezing;,0,0,1,0,0,0,1,1,1,0,0,0,0,,,,Marketing/promotional services;Branding/labeling products;Production/post-harvest handling training;Business management services/guidance;Food safety/GAP Training;Transportation services;,1,1,0,1,1,0,1,0,1,0,0,0,,,,Paid employment opportunities for youth;Meal preparation;,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,USDA certifying entity;,"Small independent grocery stores;Corner stores, bodegas;Restaurants;",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,Buying clubs;On-line store;CSA shares;Farmers markets;Farm stands;,1,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,
