listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,location_site,location_site_otherdesc,location_indoor,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_csa_vendor,saleschannel_csa_vendor_1,saleschannel_csa_vendor_2,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_4,FNAP_5,FNAP_888,SNAP_option,SNAP_option_1,SNAP_option_2,FNAP_3_desc
300075,2021-02-01 15:01:51,Northport Farmers Market,"105 S. Bay Street, Northport, Michigan 49670",,,,,,,,,,,,,,,,,,,,,,-85.614175,45.129668,Across from the marina in the village of Northport,Local government building grounds;,Downtown marina parking lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300076,2021-02-01 15:00:49,Suttons Bay Farmers Market,"Intersection of M22 & M204, Suttons Bay, Michigan 49682",,,,,,,,,,,,,,,,,,,,,,-85.647075,44.980186,Located at the North end of Suttons Bay Village at the intersection of M22 and M204,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300077,2021-02-01 14:59:38,Glen Arbor Farmers Market,"6394 Western Ave., Glen Arbor, Michigan 49636",,,,,,,,,,,,,,,,,,,,,,-85.986905,44.897978,"Downtown, located behind the Village Hall building.",Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300078,2021-02-01 14:57:48,Leland Farmers Market,"River Street, Leland, Michigan 49654",,,,,,,,,,,,,,,,,,,,,,-85.759459,45.022857,Located on River Street across from The Bluebird Restaurant & Tavern,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300079,2021-02-01 15:02:49,Empire Farmers Market,"10234 Front Street, Empire, Michigan 49630",,,,,,,,,,,,,,,,,,,,,,-86.063056,44.811224,Downtown next to the Post Office,Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300080,2020-09-10 18:48:35,Forest Lakes Farmers Market,"1650 Ashwood Blvd., Charlottesville, Virginia 22911",,,,,,,,,,,,,,,,,,,,,,-78.44106,38.1087,South Swim & Tennis Club parking lot,,Forest Lakes community South Swim & Tennis Club parking lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300081,2021-01-25 13:38:55,CMS Farmers Market,"7500 Security Blvd., Woodlawn, Maryland 21244",,,,,,,,,,,,,,,,,,,,,,-76.764414,39.316055,Centers for Medicare & Medicaid Services is a federal government agency located in Woodlawn.  Entry is restricted to individuals with authorized access to the CMS campus.,Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300084,2021-01-05 15:10:42,Frankenmuth Farmers Market,"534 North Main Street, Frankenmuth, Michigan 48734",,,,,,,,,,,,,,,,,,,,,,-83.738212,43.344313,"Northern Frankenmuth on the west side of the street, next to Frankenmuth Credit Union",Co-located with wholesale market facility;,Credit Union,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300086,2021-01-04 13:04:34,Menlo Park Farmers' Market,"Chestnut & Menlo Avenues, Menlo Park, California 94025",,,,,,,,,,,,,,,,,,,,,,-122.18410,37.450822,"Parking lot next to Trader Joe's, located behind the Wells Fargo Bank on Santa Cruz Ave,",,Downtown public parking lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300088,2021-01-27 12:04:49,Marshfield Farmer's Market,"140 Main St  (Route 3A), Marshfield, Massachusetts 02050",,,,,,,,,,,,,,,,,,,,,,-70.717317,42.098148,"Marshfield Fairgrounds, Rt 3A Main gate by the grandstands",,Non-profit organization  - Marshfield Fairgrounds,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,1,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
300090,2021-02-10 08:30:21,Dousman Farmers Market,"118 S. Main St, Dousman, Wisconsin 53118",,,,,,,,,,,,,,,,,,,,,,-88.472514,43.0131210,Village hall parking lot across from the fire station,Local government building grounds;,Village Park,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300091,2021-01-13 11:13:13,Nash County Farmers Market in Rocky Mount,"1006 Peachtree St., Rocky Mount, North Carolina 27804",,,,,,,,,,,,,,,,,,,,,,-77.802729,35.955256,Historic Rocky Mount Mill District,Local government building grounds;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300092,2020-09-10 22:20:11,Sitka Farmers Market,"611 Lincoln Street, Sitka, Alaska 99835",,,,,,,,,,,,,,,,,,,,,,-135.32674,57.051519,St. Peter's Fellowship Farm (behind St. Peter's By The Sea Episcopal Church),Faith-based institution;,Alaska Native Brotherhood Founders Hall,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;SNAP;Accept EBT at a central location;;,1,1,0,1,0,0,Accept EBT at a central location;,1,0,
300093,2021-01-26 07:58:47,Matthys Farm Market,"57754 Crumstown Hwy, South Bend, Indiana 46619",,,,,,,,,,,,,,,,,,,,,,-86.35873,41.65516,2 Miles west of the Mayflower Rd/Sample St intersection.,Co-located with wholesale market facility;,,Entire time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300096,2020-08-07 15:54:43,Basalt Sunday Market,"101 Midland Avenue, Basalt, Colorado 81621",,,,,,,,,,,,,,,,,,,,,,-107.03473,39.368957,In downtown Basalt on Mindland Spur,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300098,2021-01-04 11:35:46,Puyallup Farmers' Market,"300  S Meridian (COVID operations at corner of  2nd and Main, downtown Puyallup), Puyallup, Washington 98371",,,,,,,,,,,,,,,,,,,,,,-122.29243,47.191241,"In Pioneer Park and also in the Pavilion. Part of the market is out of doors and part of it is indoors. (COVID operations on several blocks downtown, entrance at 2nd and Main)",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300099,2020-06-07 18:00:25,Andersonville Farmers Market,"1500 W. Catalpa Ave., Chicago, Illinois 60640",,,,,,,,,,,,,,,,,,,,,,-87.668602,41.981745,Between Clark and Ashland,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
300103,2020-08-03 14:53:38,Red Stick Farmers Market - Thursday Year Round,"6400 Perkins Road, Baton Rouge, Louisiana 70808",,,,,,,,,,,,,,,,,,,,,,-91.121067,30.399197,"On the Pennington Biomedical Research Center campus, just off Kenilworth Boulevard in parking lot near Conference Center",Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300104,2021-01-25 15:58:58,Dexter Farmers Market,"3233 Alpine, Dexter, Michigan 48130",,,,,,,,,,,,,,,,,,,,,,-83.889459,42.339503,Downtown Dexter next to the Dexter District Library,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,0,1,0,Accept EBT at a central location;,1,0,
300108,2021-02-09 10:05:12,Northbrook Farmers Market,"Cherry Lane and Meadow Road, Northbrook, Illinois 60062",,,,,,,,,,,,,,,,,,,,,,-87.828657,42.1314024,In the parking lot of Meadow Plaza in downtown Northbrook.,Private business parking lot;,United States,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
300109,2021-01-26 17:58:13,Solana Beach Farmers Market,"444 South Cedros Avenue, Solana Beach, California 92075",,,,,,,,,,,,,,,,,,,,,,-117.26920,32.987194,Corner of South Cedros and Rosa Street,Private business parking lot;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300110,2021-01-21 17:15:52,Lake Oswego Farmers' Market,"Millennium Plaza Park, 200 First Street, Lake Oswego, Oregon 97034",,,,,,,,,,,,,,,,,,,,,,-122.66477,45.417855,Millennium Plaza Park is located in downtown Lake Oswego and overlooks beautiful Lakewood Bay.,Local government building grounds;,City Park,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
300111,2021-01-25 16:26:58,Rusk County Farmers Market,"US Highway 8 & W. 2nd  Street, Ladysmith, Wisconsin 54848",,,,,,,,,,,,,,,,,,,,,,-91.099240,45.464998,Parking lot on the west side of the Rusk County Government Center,Local government building grounds;,City of Ladysmith greenspace,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,
300118,2020-09-10 16:19:54,Alamosa Farmers Market,"Corner of 6th Street and State Avenue's Parking Lot, Alamosa, Colorado 81101",,,,,,,,,,,,,,,,,,,,,,-105.86500,37.467321,"In the vacant, unpaved parking lot across the street from the Welcome Center/ Train Depot",Private business parking lot;,On city and private land,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300119,2021-01-26 09:25:32,Riverdale Park Farmers Market,"4650 Queensbury Road, Riverdale Park, Maryland 20737",,,,,,,,,,,,,,,,,,,,,,-76.935311,38.962979,Conveniently located next to the Riverdale MARC train station.,Local government building grounds;,Parking lot next to town retail area.,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
300120,2020-09-10 16:56:49,Oxford Farmers Market,"Corner of Lanier and McClanahan Streets, Oxford, North Carolina 27565",,,,,,,,,,,,,,,,,,,,,,-78.586616,36.3148277,Across from the Oxford Police Department on the corner of Lanier and McClanahan Streets,,Leased property,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300121,2020-09-10 15:08:27,City of Loveland Farmers Market,"700 S. Railroad, Loveland, Colorado 80537",,,,,,,,,,,,,,,,,,,,,,-105.07865,40.387479,This market is at Old Fairgrounds Park under the pavillions.,Local government building grounds;,In a park,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300122,2020-08-04 10:26:48,MONTEVALLO FARMERS MARKET,"Middle Street and Island Street, MONTEVALLO, Alabama 35115",,,,,,,,,,,,,,,,,,,,,,-86.862926,33.099480,Behind First Baptist Church (660 Main Street) on the corner of Middle and Island Streets,Faith-based institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;,1,0,0,0,1,0,,0,0,
300126,2021-01-05 16:23:14,Cottin's Hardware Farmers Market,"1832 Massachusetts Street, Lawrence, Kansas 66044",,,,,,,,,,,,,,,,,,,,,,-95.235146,38.950747,In Back Parking Lot of Cottin's Hardware & Rental near 19th and New Hampshire Street. Indoor Season of market is located inside the store.,Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
300127,2020-09-10 15:58:45,Ionia Farmers' Market,"South Steele Street and Adams Street, Ionia, Michigan 48846",,,,,,,,,,,,,,,,,,,,,,-85.067726,42.9814841,"Parking lot on the corner of Adams Street and Steele Street in Ionia, Michigan",Local government building grounds;,Pavilion located in a City of Ionia public parking lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;,1,0,0,1,1,0,,0,0,
300128,2021-01-04 09:39:35,Wayland Winter Farmers' Market,"397 Boston Post Road, Wayland, Massachusetts 01778",,,,,,,,,,,,,,,,,,,,,,-71.369892,42.363071,Outdoors/indoors at Russell's Garden Center.,Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,1,0,0,Some/all market vendors will accept EBT through individual POS;,0,1,
300132,2020-08-04 11:53:02,Plymouth Farmers Market,"Garro St., Plymouth, Indiana 46563",,,,,,,,,,,,,,,,,,,,,,-86.307641,41.340650,Corner of Garro and Water streets,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,0,1,0,1,1,0,Accept EBT at a central location;,1,0,
300135,2021-01-25 17:02:45,Mount Pleasant Farmers Market,"645 Coleman Boulevard, Mount Pleasant, South Carolina 29464",,,,,,,,,,,,,,,,,,,,,,-79.873400,32.790718,Market Entrance is on the corner of Coleman Blvd & Simmons St.,Federal/state government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,
300138,2021-01-25 12:26:16,Chelsea Farmers' Market,"Corner of Rte 110 and Rte 113, Chelsea, Vermont 05038",,,,,,,,,,,,,,,,,,,,,,-72.44747,43.98878,North Common,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;SNAP;Accept EBT at a central location;;,0,1,0,1,0,0,Accept EBT at a central location;,1,0,
300141,2021-01-25 17:09:27,North Prairie Farmers Market - Minot,"Corner of 3rd Ave SW and Broadway, Minot, North Dakota 58701",,,,,,,,,,,,,,,,,,,,,,-101.29559,48.233564,Trinity employee parking lot across from Planet Pizza,Healthcare institution;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;;,0,1,0,0,0,0,Accept EBT at a central location;Some/all market vendors will accept EBT through individual POS;,1,1,
300144,2020-04-20 06:52:28,Saline Farmers Market,"S. Ann Arbor Street, Saline, Michigan 48176",,,,,,,,,,,,,,,,,,,,,,-83.781146,42.165956,"Downtown, S. Ann Arbor St., 1/2 block south of Michigan Ave.",,Parking Lot,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300145,2020-04-20 06:53:48,Saline Farmers Market,"7265 Saline Ann Arbor Road, Saline, Michigan 48176",,,,,,,,,,,,,,,,,,,,,,-83.785094,42.179728,"Liberty School, 7265 Saline Ann Arbor Road",,School,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
300147,2020-09-15 09:23:17,Farmers Market of Bluffton,"40 Calhoun Street, Bluffton, South Carolina 29910",,,,,,,,,,,,,,,,,,,,,,-80.862568,32.234811,Carson Cottages at the corner of Calhoun & Lawrence Streets. Historic Bluffton,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Some/all market vendors will accept EBT through individual POS;;,1,1,0,0,1,0,Some/all market vendors will accept EBT through individual POS;,0,1,
300148,2021-01-07 11:10:46,Hinsdale Farmers Market,"30 E. Chicago Ave., Hinsdale, Illinois 60521",,,,,,,,,,,,,,,,,,,,,,-87.928694,41.8036543,On the street between Hinsdale Village Hall and Burlington Park.,Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,,0,0,
300149,2021-02-08 13:23:39,Imlay City Farmers Market,"120 N Main, Imlay City, Michigan 48444",,,,,,,,,,,,,,,,,,,,,,-83.074322,43.024290,Corner of Main Street and Third Street in Downtown Imlay City - across the street from our local post office,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300150,2021-01-04 13:21:39,Athens Farmers Market,"1002 East State Street, Athens, Ohio 45701",,,,,,,,,,,,,,,,,,,,,,-82.056622,39.336038,Market on State parking lot beside Texas Roadhouse and in front of Dunham's and IHOP.  Also indoors from December 1 to mid-April.,Private business parking lot;,,Part of the time the market is open indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,0,1,0,Accept EBT at a central location;,1,0,
300154,2021-01-04 10:35:33,Dubuque Farmers Market,"Iowa Street between 10th & 13th Streets, Dubuque, Iowa 52001",,,,,,,,,,,,,,,,,,,,,,-90.667851,42.504521,"The Dubuque Farmers Market is located on Iowa Street, from 10th Street to just past 13th Street; between Central Avenue and Main Street; and includes the parking lot with electrical capacity, south of City Hall on Central Avenue.",Closed-off public street;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,WIC Farmers Market;WIC;Senior Farmers Market Nutrition Program;SNAP;Accept EBT at a central location;;,1,1,0,1,1,0,Accept EBT at a central location;,1,0,
300156,2021-01-26 13:43:45,Salem Farmers Market,"3 East Main Street, Salem, Virginia 24153",,,,,,,,,,,,,,,,,,,,,,-80.058606,37.292997,On the corner of Main and Broad Street,Local government building grounds;,,No Indoor;,Organic (USDA Certified);,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Debit card/Credit card;,0,0,0,0,0,1,0,0,,,SNAP;Accept EBT at a central location;;,0,1,0,0,0,0,Accept EBT at a central location;,1,0,
